start=2014-09-18T09:01:00,end=2014-11-13T09:01:00,version=0.2.2,note=NOT FOR NAVIGATION
FAA,ICAO,NAME,STATE,LATITUDE,LONGITUDE,ELEVATION
KGX,PAGX,GRAYLING,AK,62.89208333333333,-160.0663888888889,137.5
KGZ,KKGZ,GLACIER CREEK,AK,61.45513444444445,-142.38095083333334,2380.0
KIB,KKIB,IVANOF BAY,AK,55.897533333333335,-159.4886688888889,0.0
KIC,KKIC,MESA DEL REY,CA,36.22855555555556,-121.12130555555557,374.0
KKA,PAKK,KOYUK ALFRED ADAMS,AK,64.93952777777777,-161.1542777777778,161.5
KKB,KKKB,KITOI BAY,AK,58.19094611111111,-152.3704875,0.0
KKI,KKKI,AKIACHAK,AK,60.90786472222222,-161.43507722222225,18.0
KKL,KKKL,KARLUK LAKE,AK,57.36703583333333,-154.0275911111111,368.0
KKU,KKKU,EKUK,AK,58.811192500000004,-158.5588425,30.0
KLG,PALG,KALSKAG,AK,61.53597222222222,-160.34558333333334,63.4
KLS,KKLS,SOUTHWEST WASHINGTON RGNL,WA,46.117999999999995,-122.89838888888889,20.0
KMY,KKMY,MOSER BAY,AK,57.02558555555556,-154.1459186111111,0.0
KNB,KKNB,KANAB MUNI,UT,37.01110583333333,-112.53119361111112,4868.0
KNW,PANW,NEW STUYAHOK,AK,59.45152777777778,-157.37316666666666,370.8
KOA,PHKO,KONA INTL AT KEAHOLE,HI,19.738765833333332,-156.0456313888889,47.0
KOY,KKOY,OLGA BAY,AK,57.161452499999996,-154.22979333333336,0.0
KPB,KKPB,POINT BAKER,AK,56.35185972222222,-133.6225863888889,0.0
KPC,PAPC,PORT CLARENCE CGS,AK,65.25345555555556,-166.85762777777776,10.0
KPR,KKPR,PORT WILLIAMS,AK,58.490136944444444,-152.582165,0.0
KPY,KKPY,PORT BAILEY,AK,57.93011111111111,-153.04055916666667,0.0
KQA,KKQA,AKUTAN,AK,54.133900000000004,-165.77838333333335,0.0
KSM,PASM,ST MARY'S,AK,62.060833333333335,-163.30183333333332,312.0
KTB,KKTB,THORNE BAY,AK,55.687961944444446,-132.53667583333333,0.0
KTN,PAKT,KETCHIKAN INTL,AK,55.354083333333335,-131.71122222222223,92.4
KTS,PFKT,BREVIG MISSION,AK,65.33133333333333,-166.4657222222222,38.1
KVC,PAVC,KING COVE,AK,55.116347222222224,-162.26624722222223,155.0
KVL,PAVL,KIVALINA,AK,67.73613888888889,-164.5635,18.4
KWA,PKWA,BUCHOLZ AAF(KWAJALEIN KMR)(ATOL),,8.720122222222221,167.7316611111111,9.0
KWF,KKWF,WATERFALL,AK,55.296322777777775,-133.24333583333333,0.0
KWP,KKWP,WEST POINT VILLAGE,AK,57.770109444444444,-153.54894805555554,0.0
KWT,PFKW,KWETHLUK,AK,60.790333333333336,-161.44369444444445,25.0
KXA,KKXA,KASAAN,AK,55.53741388888889,-132.39751444444445,0.0
KY8,,HANCOCK CO-RON LEWIS FIELD,KY,37.95319444444444,-86.85716666666666,412.0
KYK,PAKY,KARLUK,AK,57.56605555555555,-154.45380555555553,141.9
KYU,PFKU,KOYUKUK,AK,64.87580555555556,-157.73044444444443,149.0
L00,,ROSAMOND SKYPARK,CA,34.8705,-118.20541666666666,2415.0
L04,,HOLTVILLE,CA,32.844944444444444,-115.26849999999999,59.0
L05,,KERN VALLEY,CA,35.72822222222222,-118.41972222222222,2614.0
L06,,FURNACE CREEK,CA,36.460499999999996,-116.87980555555555,-210.0
L08,,BORREGO VALLEY,CA,33.259027777777774,-116.32097222222222,520.0
L09,,STOVEPIPE WELLS,CA,36.60383333333333,-117.15922222222223,25.0
L11,,PEBBLY BEACH,CA,33.33836194444444,-118.31201638888889,0.0
L17,,TAFT-KERN COUNTY,CA,35.141666666666666,-119.43780555555554,858.0
L18,,FALLBROOK COMMUNITY AIRPARK,CA,33.35419805555556,-117.2508686111111,708.0
L19,,WASCO-KERN COUNTY,CA,35.61986111111111,-119.35372222222223,312.0
L20,,COAL CREEK,AK,65.31133555555556,-143.13545166666665,850.0
L22,,YUCCA VALLEY,CA,34.12983333333333,-116.40688888888889,3224.0
L23,,PAHUTE MESA AIRSTRIP,NV,37.10272722222222,-116.31338166666667,5068.0
L25,,PEARCE FERRY,AZ,36.093222222222224,-114.04672222222223,2941.0
L26,,HESPERIA,CA,34.37694444444445,-117.31605555555555,3390.0
L31,,ST. TAMMANY RGNL,LA,30.44505416666667,-89.98887888888888,39.0
L32,,JONESVILLE,LA,31.620258,-91.83429205555557,56.0
L33,,TENSAS PARISH,LA,31.973344444444443,-91.23873333333333,74.0
L35,,BIG BEAR CITY,CA,34.26377777777778,-116.85602777777778,6752.4
L36,,RIO LINDA,CA,38.675,-121.44544444444443,46.0
L37,,GRAND CANYON CAVERNS,AZ,35.527,-113.24741666666667,5386.0
L38,,LOUISIANA RGNL,LA,30.172722222222223,-90.94061111111111,14.0
L39,,LEESVILLE,LA,31.168194444444445,-93.34247222222223,282.0
L41,,MARBLE CANYON,AZ,36.810805555555554,-111.64444444444445,3603.0
L45,,BAKERSFIELD MUNI,CA,35.32486111111111,-118.99602777777778,378.0
L47,,OLLA,LA,31.89609722222222,-92.21788333333333,130.0
L52,,OCEANO COUNTY,CA,35.10147222222222,-120.6223611111111,14.0
L53,,LODI AIRPARK,CA,38.084086944444444,-121.31633694444444,25.0
L54,,AGUA CALIENTE SPRINGS,CA,32.95569444444445,-116.29472222222222,1220.0
L61,,SHOSHONE,CA,35.96861111111111,-116.26927777777779,1568.0
L62,,ELK HILLS-BUTTONWILLOW,CA,35.35344444444444,-119.47972222222222,326.0
L65,,PERRIS VALLEY,CA,33.76463888888889,-117.21900000000001,1413.0
L66,,POLLOCK MUNI,LA,31.47747222222222,-92.46116666666667,203.0
L67,,RIALTO MUNI /MIRO FLD/,CA,34.12934361111111,-117.40163027777778,1455.0
L70,,AGUA DULCE,CA,34.50256944444445,-118.31464444444444,2660.0
L71,,CALIFORNIA CITY MUNI,CA,35.15125,-118.01666666666667,2454.0
L72,,TRONA,CA,35.812666666666665,-117.32691666666668,1718.0
L73,,POSO-KERN COUNTY,CA,35.59638888888889,-119.12827777777777,635.0
L77,,CHIRIACO SUMMIT,CA,33.66488888888889,-115.71,1713.0
L78,,JACUMBA,CA,32.615861111111116,-116.16536111111111,2844.0
L80,,ROY WILLIAMS,CA,34.15417111111111,-116.25223166666666,2464.0
L83,,THIBODAUX MUNI,LA,29.747791944444447,-90.83289888888889,9.0
L84,,LOST HILLS-KERN COUNTY,CA,35.62477777777778,-119.68613888888888,274.0
L85,,MACKEYS LAKES,AK,60.533611111111114,-150.99555555555557,175.0
L87,,IDA'S,LA,33.00430111111111,-93.89323444444443,286.0
L88,,NEW CUYAMA,CA,34.93994444444444,-119.68558333333333,2203.0
L89,,KIBS AIR PARK,LA,30.381310555555554,-92.14595666666668,51.0
L90,,OCOTILLO,CA,33.147777777777776,-116.13158333333334,160.0
L92,,ALAMO LANDING FIELD,NV,37.36318055555556,-115.19520833333333,3757.0
L93,,ROBE LAKE,AK,61.08712222222223,-146.14400833333335,39.0
L94,,MOUNTAIN VALLEY,CA,35.10107777777778,-118.42313916666666,4220.0
L95,,JONES LANDING,AK,61.55477222222222,-149.93933611111112,180.0
LA00,,BATON ROUGE GENERAL MEDICAL CENTER,LA,30.395416666666666,-91.09472222222222,36.0
LA01,,MILLERS FLYING SERVICE,LA,30.483534166666665,-92.54680361111112,44.0
LA03,,LSU UNIVERSITY HOSPITAL,LA,29.956444444444443,-90.08497222222223,142.0
LA04,,CANE-AIR,LA,30.04211388888889,-91.06254166666668,17.0
LA05,,BATON ROUGE,LA,30.364166666666666,-91.049,22.0
LA06,,BEHAVIORAL HEALTH CENTER,LA,30.40186388888889,-91.93511722222223,25.0
LA07,,PRICE,LA,30.5175,-90.00833333333334,50.0
LA08,,JESUITS BEND,LA,29.758263888888887,-90.03229166666667,0.0
LA09,,BRISTOW (INTRACOASTAL CITY),LA,29.786447222222225,-92.16132222222222,5.0
LA10,,METRO AMBULANCE SERVICE,LA,32.50736638888889,-92.11124527777778,80.0
LA11,,THACKERS,LA,32.79141666666667,-93.95654166666667,202.0
LA12,,LA STATE POLICE TROOP B,LA,30.010783333333336,-90.2392,0.0
LA13,,SHAW CROP SERVICE,LA,30.57824527777778,-90.3159186111111,95.0
LA14,,COFFMAN,LA,32.510555555555555,-92.15083333333334,80.0
LA16,,CASTILLE FIELD,LA,30.246030555555556,-91.86678055555555,25.0
LA17,,PIONEER FIELD FLIGHT PARK,LA,32.601815555555554,-93.6940663888889,173.0
LA18,,BUNKIE GENERAL HOSPITAL,LA,30.9525,-92.17694444444444,100.0
LA19,,CCHCC,LA,32.016666666666666,-93.33333333333333,102.0
LA20,,ST FRANCIS CABRINI HOSPITAL,LA,31.284055555555558,-92.46272222222223,147.0
LA21,,CHLOE,LA,30.254928055555553,-93.13515194444444,10.0
LA22,,PG&E LIVERMORE TRAINING CENTER,CA,37.69906388888889,-121.70974166666667,572.0
LA23,,CITIZENS MEDICAL CENTER,LA,32.07805555555556,-92.09416666666667,190.0
LA24,,ST TAMMANY PARISH HOSPITAL,LA,30.467830555555555,-90.11382777777779,18.0
LA25,,CENTRAL FARMERS COOP,LA,30.697419166666666,-92.4140213888889,68.0
LA26,,UNICORN,LA,30.66111111111111,-90.23333333333333,147.0
LA27,,TEXAS EASTERN TRANSMISSION MAINTENANCE HQ,LA,30.2238175,-93.12931861111112,15.0
LA28,,LOUISIANA STATE POLICE HEADQUARTERS,LA,30.44976666666667,-91.10506666666666,55.0
LA29,,BYRD MEMORIAL HOSPITAL,LA,31.137686388888888,-93.2690536111111,250.0
LA30,,PHOENIX,LA,30.248194444444444,-92.24166666666666,31.0
LA31,,GOTREAUX STRIP,LA,30.2,-92.93333333333334,16.0
LA32,,LAKE AIR SERVICE,LA,30.08352222222222,-92.68357777777778,11.0
LA33,,CUBA FARM,LA,32.57653083333333,-92.11374527777778,80.0
LA34,,RENO FLIGHT PARK,LA,32.40522777777778,-92.06643888888888,68.0
LA35,,SUMMERVILLE AIRSTRIP,LA,31.161793055555556,-92.42167361111112,77.0
LA36,,WHITEHALL,LA,30.079805555555556,-90.89327499999999,16.0
LA37,,WEST FELICIANA PARISH HOSPITAL,LA,30.78472222222222,-91.36527777777778,120.0
LA38,,PELICAN,LA,30.266944444444444,-89.80527777777777,0.0
LA39,,CHALKLEY,LA,30.010708333333334,-93.05132222222223,5.0
LA40,,F L BRAUGHTON,LA,31.343888888888888,-91.59277777777778,50.0
LA41,,DUPUIS,LA,30.315666666666665,-91.94077777777777,20.0
LA42,,OUR LADY OF THE LAKE,LA,30.46560277777778,-90.8678888888889,35.0
LA43,,BRISTOW U.S. LLC 2,LA,30.045202777777778,-91.88150722222221,23.0
LA44,,CALPINE,LA,30.230766666666664,-90.06401666666667,13.0
LA45,,RIVER WEST MEDICAL CENTER,LA,30.262139444444447,-91.24510777777778,19.0
LA46,,OMNI,LA,30.506466666666665,-91.30748611111112,24.0
LA47,,MARATHON VENICE,LA,29.286053333333335,-89.36394250000001,-3.0
LA48,,MAX,LA,30.993855555555555,-92.04456666666667,55.0
LA49,,FOURCHON BASE,LA,29.102730277777777,-90.185355,5.0
LA50,,DETEL,LA,31.048130555555556,-92.13823611111111,63.0
LA51,,STUART AIRSTRIP,LA,32.01821722222222,-93.43073027777778,130.0
LA52,,DI'S CAJUN RESTAURANT,LA,30.368708333333334,-92.58302777777779,35.0
LA53,,TENSAS FLYING SERVICE,LA,31.9775,-91.26388888888889,96.0
LA54,,GILLIAM,LA,32.83764027777778,-93.83767888888887,194.0
LA55,,LAKE CHARLES MEMORIAL,LA,30.20492861111111,-93.19737555555557,15.0
LA56,,NAYLOR,LA,32.34182277777778,-93.65851083333334,155.0
LA57,,KINDER AG SERVICE,LA,30.39909027777778,-92.40902111111112,45.0
LA59,,THIBODAUX RGNL MEDICAL CENTER,LA,29.78631888888889,-90.81398166666666,14.0
LA60,,LIVE OAK LANDING STRIP,LA,29.81687583333333,-92.11679277777779,6.0
LA61,,KENAN AIRSTRIP,LA,30.00837222222222,-92.24121111111111,14.0
LA62,,GRAND VIEW LODGE,LA,29.834722222222222,-93.00055555555555,2.0
LA63,,TRAVIS,LA,32.971666666666664,-91.83083333333333,122.0
LA64,,BAYOU BOEUF,LA,29.683541944444446,-91.10010027777777,2.0
LA65,,ACADIAN MED CNTR A CAMPUS OF MRMC,LA,30.496666666666666,-92.38722222222222,56.0
LA66,,ARCO MORGAN CITY,LA,29.642154444444444,-91.10204472222222,0.0
LA67,,ANGOLA AIRSTRIP,LA,30.95156777777778,-91.58483916666665,45.0
LA68,,ZAUNBRECHER STRIP,LA,30.315759166666666,-92.51985833333333,26.0
LA69,,JENKINS,LA,30.47157888888889,-91.07954888888888,50.0
LA70,,RIVERLAND MEDICAL CENTER,LA,31.6465,-91.55677777777778,63.0
LA71,,O'BRIEN FLYING SERVICE,LA,30.224373888888888,-93.00014999999999,26.0
LA72,,DAUTERIVE HOSPITAL,LA,30.007424999999998,-91.79400555555556,14.0
LA73,,HUFFAKER FIELD,LA,29.608573888888888,-90.80225888888889,6.0
LA74,,CAGC BERWICK,LA,29.704652222222226,-91.22232583333334,13.0
LA75,,GLENN'S STRIP,LA,30.205277777777777,-92.21444444444444,29.0
LA76,,SPILLERS CLUB,LA,30.229366388888888,-91.90845055555556,16.0
LA77,,MIXON,LA,30.963246666666667,-92.17457,60.0
LA78,,CAGC DOCK,LA,29.789388055555555,-93.32237555555557,6.0
LA79,,SYCAMORE,LA,30.718519444444443,-90.3578663888889,180.0
LA82,,VA MEDICAL CENTER,LA,31.353238055555558,-92.4370813888889,150.0
LA83,,MC CUTCHEON FIELD,LA,30.896013055555557,-91.0459375,272.0
LA84,,ST ELIZABETH HOSPITAL,LA,30.209444444444443,-90.93083333333334,10.0
LA86,,TENNECO-COCODRIE,LA,29.237170833333334,-90.66592138888889,3.0
LA87,,COVINGTON-VINCENT,LA,30.509635833333334,-90.15285722222222,35.0
LA90,,WALSH,LA,30.46103388888889,-92.42624388888889,26.0
LA91,,GARY LANDING STRIP,LA,30.22131027777778,-91.83344861111111,21.0
LA93,,CHILDREN'S HOSPITAL,LA,29.916944444444443,-90.12833333333333,36.0
LA95,,ABBEVILLE GENERAL HOSPITAL,LA,29.97436111111111,-92.10843333333332,13.0
LA96,,RIVERBEND,LA,30.76090527777778,-91.33863944444445,115.0
LA97,,LADY OF THE SEA HOSPITAL,LA,29.500218055555557,-90.33341361111111,3.0
LA98,,WEST BAY,LA,29.131894444444445,-89.38810749999999,0.0
LA99,,MEDICAL CENTER OF BATON ROUGE,LA,30.442135,-91.00010222222222,40.0
LAA,KLAA,LAMAR MUNI,CO,38.069694444444444,-102.68849999999999,3706.0
LAF,KLAF,PURDUE UNIVERSITY,IN,40.412305555555555,-86.93688888888889,605.9
LAL,KLAL,LAKELAND LINDER RGNL,FL,27.988916666666668,-82.01855555555555,142.0
LAM,KLAM,LOS ALAMOS,NM,35.87968611111111,-106.26868611111112,7171.0
LAN,KLAN,CAPITAL REGION INTL,MI,42.77863888888889,-84.58619444444444,861.0
LAR,KLAR,LARAMIE RGNL,WY,41.31205555555555,-105.675,7284.0
LAS,KLAS,MC CARRAN INTL,NV,36.08005555555555,-115.15225,2181.4
LAW,KLAW,LAWTON-FORT SILL RGNL,OK,34.56771444444444,-98.41663666666666,1110.0
LAX,KLAX,LOS ANGELES INTL,CA,33.9424955,-118.40806838888888,127.7
LBB,KLBB,LUBBOCK PRESTON SMITH INTL,TX,33.663666666666664,-101.82055555555556,3282.4
LBE,KLBE,ARNOLD PALMER RGNL,PA,40.27461111111111,-79.40675,1199.0
LBF,KLBF,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,NE,41.12622222222222,-100.68366666666667,2777.0
LBL,KLBL,LIBERAL MID-AMERICA RGNL,KS,37.04391666666667,-100.95997222222223,2885.6
LBO,KLBO,FLOYD W. JONES LEBANON,MO,37.64833333333333,-92.65244444444444,1320.7
LBR,KLBR,CLARKSVILLE/RED RIVER CTY-J D TRISSELL FLD,TX,33.59316472222222,-95.06355527777778,440.0
LBT,KLBT,LUMBERTON RGNL,NC,34.60980555555555,-79.05955555555556,125.0
LBX,KLBX,TEXAS GULF COAST RGNL,TX,29.10863888888889,-95.46208333333334,25.0
LC0,,LEFT COULEE,MT,47.88527777777778,-109.02277777777778,3150.0
LCG,KLCG,WAYNE MUNI/ STAN MORRIS FLD,NE,42.24160575,-96.98227100000001,1431.7
LCH,KLCH,LAKE CHARLES RGNL,LA,30.12608333333333,-93.22341666666667,15.0
LCI,KLCI,LACONIA MUNI,NH,43.57304166666667,-71.41784166666667,545.4
LCK,KLCK,RICKENBACKER INTL,OH,39.81377777777778,-82.92780555555555,744.0
LCQ,KLCQ,LAKE CITY GATEWAY,FL,30.182055555555554,-82.57686111111111,201.0
LDJ,KLDJ,LINDEN,NJ,40.617444444444445,-74.24458333333334,22.0
LDM,KLDM,MASON COUNTY,MI,43.96252777777778,-86.40791666666667,646.4
LEB,KLEB,LEBANON MUNI,NH,43.62611111111111,-72.30419444444445,603.3
LEE,KLEE,LEESBURG INTL,FL,28.822888888888887,-81.80841666666666,75.9
LEM,KLEM,LEMMON MUNI,SD,45.91838052777778,-102.10553644444444,2573.0
LEW,KLEW,AUBURN/LEWISTON MUNI,ME,44.04847277777778,-70.2835075,288.0
LEX,KLEX,BLUE GRASS,KY,38.03675,-84.60863888888888,979.3
LFI,KLFI,LANGLEY AFB,VA,37.082879166666665,-76.36054583333335,8.0
LFK,KLFK,ANGELINA COUNTY,TX,31.23402777777778,-94.75,295.6
LFT,KLFT,LAFAYETTE RGNL,LA,30.20502777777778,-91.98775,41.8
LGA,KLGA,LA GUARDIA,NY,40.77725,-73.87261111111111,20.6
LGB,KLGB,LONG BEACH /DAUGHERTY FIELD/,CA,33.81775397222222,-118.15173297222222,60.3
LGC,KLGC,LAGRANGE-CALLAWAY,GA,33.00886111111111,-85.07261111111112,693.6
LGD,KLGD,LA GRANDE/UNION COUNTY,OR,45.28981325,-118.00636144444445,2717.0
LGF,KLGF,LAGUNA AAF (YUMA PROVING GROUND),AZ,32.86458508333333,-114.39297772222223,433.0
LGU,KLGU,LOGAN-CACHE,UT,41.79128380555555,-111.85160938888889,4457.0
LHB,KLHB,HEARNE MUNI,TX,30.872083333333332,-96.62219444444445,285.0
LHD,PALH,LAKE HOOD,AK,61.18663816666666,-149.9653917777778,72.0
LHM,KLHM,LINCOLN RGNL/KARL HARDER FIELD,CA,38.909166666666664,-121.35133333333333,121.0
LHQ,KLHQ,FAIRFIELD COUNTY,OH,39.75563841666666,-82.65709602777778,868.0
LHV,KLHV,WILLIAM T. PIPER MEMORIAL,PA,41.135777777777776,-77.42230555555555,556.0
LHW,KLHW,WRIGHT AAF (FORT STEWART)/MIDCOAST RGNL,GA,31.888305972222224,-81.56162086111112,46.4
LHX,KLHX,LA JUNTA MUNI,CO,38.05,-103.50975,4229.0
LHZ,KLHZ,TRIANGLE NORTH EXECUTIVE,NC,36.023361111111114,-78.33025,368.0
LIC,KLIC,LIMON MUNI,CO,39.27477777777778,-103.6658611111111,5374.0
LIH,PHLI,LIHUE,HI,21.97598286111111,-159.33895772222223,153.0
LIT,KLIT,BILL AND HILLARY CLINTON NATIONAL/ADAMS FI,AR,34.72944444444445,-92.22477777777777,266.0
LIU,KLIU,LITTLEFIELD TAYLOR BROWN MUNI,TX,33.923944194444445,-102.38667377777777,3616.0
LJF,KLJF,LITCHFIELD MUNI,MN,45.09713888888889,-94.50725,1140.0
LKK,PAKL,KULIK LAKE,AK,58.96500555555555,-155.0956125,717.0
LKP,KLKP,LAKE PLACID,NY,44.264472222222224,-73.96186111111112,1747.0
LKR,KLKR,LANCASTER COUNTY-MC WHIRTER FIELD,SC,34.722904388888885,-80.85459008333333,486.0
LKU,KLKU,LOUISA COUNTY/FREEMAN FIELD,VA,38.00983333333333,-77.97013888888888,493.3
LKV,KLKV,LAKE COUNTY,OR,42.16111111111111,-120.39908333333334,4733.0
LL01,,OSF HOLY FAMILY MEDICAL CENTER,IL,40.921704722222216,-90.65541333333334,760.0
LL04,,MORRIS HOSPITAL,IL,41.370309444444445,-88.42701194444444,512.0
LL07,,TAUTZ,IL,42.06391305555555,-89.96956805555556,853.0
LL08,,ADVANCED ASPHALT,IL,41.38583333333333,-89.4713888888889,705.0
LL09,,AIR ESTATES INC,IL,42.28057833333333,-88.0945238888889,800.0
LL10,,NAPER AERO CLUB,IL,41.73475166666667,-88.20340055555556,708.0
LL11,,EDWARD HOSPITAL,IL,41.76053611111111,-88.15355277777778,702.0
LL13,,STOREY REAL ESTATE,IL,38.048611111111114,-88.30055555555556,460.0
LL14,,NW LAKE FOREST HOSPITAL-GRAYSLAKE,IL,42.33833333333333,-88.00944444444444,823.0
LL22,,BROOKERIDGE AIR PARK,IL,41.73277777777778,-87.99941666666668,749.4
LL23,,MEYER,IL,41.01722222222222,-90.87777777777778,580.0
LL24,,SUNSET ACRES,IL,41.20697694444444,-87.78531861111111,665.0
LL25,,OSF ST ELIZABETH MEDICAL CENTER,IL,41.35725527777778,-88.82507638888889,480.0
LL26,,SCHALLER,IL,38.27504916666667,-89.87093583333333,434.0
LL27,,SMITH,IL,40.454207777777775,-90.62349999999999,702.0
LL28,,SD AERO,IL,42.43277777777778,-88.71722222222222,930.0
LL29,,PANA COMMUNITY HOSPITAL,IL,39.37888611111111,-89.08444166666666,685.0
LL32,,C D MAULDING,IL,40.45003472222222,-88.0750411111111,800.0
LL34,,THORP,IL,40.219166666666666,-88.92277777777778,750.0
LL35,,CHICAGO FIRE DEPT AIR SEA RESCUE,IL,41.72416666666667,-87.52666666666667,598.0
LL37,,OSF SAINT FRANCIS MEDICAL CENTER,IL,40.70276388888889,-89.59245,720.0
LL38,,STUTZKE,IL,41.81027777777778,-89.83833333333334,740.0
LL39,,CURANDA,IL,41.2575,-88.47777777777777,620.0
LL40,,FRANKFORT,IL,41.4775,-87.84047222222223,778.0
LL42,,ST JAMES HOSPITAL,IL,40.87111111111111,-88.68055555555556,660.0
LL43,,GERALD H HAMER,IL,41.45003361111112,-89.16675111111111,690.0
LL45,,LINDELL LOVELESS,IL,39.18226944444445,-89.82176277777778,657.0
LL46,,READ,IL,40.83531194444444,-88.15282416666668,663.0
LL47,,HERITAGE MANOR SOUTH,IL,40.00666666666667,-90.43027777777777,444.0
LL48,,WILCOXON,IL,39.94916666666666,-89.7425,600.0
LL49,,RAYMOND RLA,IL,39.062222222222225,-90.27222222222223,658.0
LL51,,RILEY'S FIELD,IL,41.60419638888889,-88.27367777777778,663.0
LL52,,WILTS,IL,41.16113888888889,-88.9391111111111,650.0
LL53,,OLSON,IL,42.00891527777778,-88.45758166666667,955.0
LL54,,DUNN,IL,41.71944444444444,-89.03,850.0
LL55,,GENTRY,IL,41.99086333333334,-89.55983333333334,865.0
LL56,,SCHOTT,IL,40.88419972222222,-88.59089333333334,659.0
LL59,,TOUCHETTE RGNL HOSPITAL,IL,38.57055555555556,-90.1075,416.0
LL64,,RALPH E. DANIELS,IL,41.19948083333333,-89.39453416666666,457.0
LL69,,BREWER,IL,39.21083333333333,-89.11833333333334,640.0
LL74,,MAPLE HURST FARMS,IL,42.008361111111114,-89.0487088888889,823.0
LL75,,CHESTER WYSS,IL,42.42501472222223,-89.45011527777777,920.0
LL77,,HERRENS BESS HOLLOW AIRFIELD,IL,39.305,-90.69972222222222,580.0
LL78,,LZ FAIRWINDS,IL,42.311685277777784,-89.1509413888889,752.0
LL79,,SEVERSON,IL,42.39307222222222,-89.130665,813.0
LL80,,DARRINGTON,IL,42.38196111111111,-89.16122083333335,862.0
LL81,,SPICKARD-MARSHALL,IL,42.3750175,-89.07010777777778,778.0
LL83,,ROCKFORD MEMORIAL HOSPITAL,IL,42.298630277777775,-89.09927361111112,731.0
LL84,,ST ANTHONY MEDICAL CENTER,IL,42.27071388888889,-89.00723611111111,875.0
LL87,,COMPASS ROSE,IL,42.45557222222222,-88.90288388888888,970.0
LL89,,BLACKHAWK FARMS RACEWAY LLC,IL,42.48723666666667,-89.10788861111111,759.0
LL90,,MC CURDY STRIP,IL,42.44585027777777,-88.90010583333333,960.0
LL91,,HILLMAN,IL,42.41584833333334,-89.45289277777778,870.0
LL95,,CLARKE,IL,41.98641694444444,-88.10118277777777,805.0
LL97,,ROCKENBACH,IL,42.33891083333333,-88.08480277777777,800.0
LLJ,KLLJ,CHALLIS,ID,44.523583333333335,-114.21791666666667,5072.0
LLN,KLLN,LEVELLAND MUNI,TX,33.552527777777776,-102.37252777777778,3514.0
LLQ,KLLQ,MONTICELLO MUNI/ELLIS FIELD,AR,33.638555555555556,-91.75099999999999,267.8
LLR,KLLR,LITTLE RIVER,CA,39.262055555555555,-123.75377777777777,574.0
LLU,KLLU,LAMAR MUNI,MO,37.48597222222222,-94.312,1009.7
LMO,KLMO,VANCE BRAND,CO,40.16438888888889,-105.16363888888888,5055.3
LMS,KLMS,LOUISVILLE WINSTON COUNTY,MS,33.14619444444445,-89.0625,574.2
LMT,KLMT,KLAMATH FALLS,OR,42.15613888888889,-121.73319444444445,4095.0
LNA,KLNA,PALM BEACH COUNTY PARK,FL,26.593055555555555,-80.08506461111111,14.2
LNC,KLNC,LANCASTER RGNL,TX,32.57760416666667,-96.71750277777778,501.0
LND,KLND,HUNT FIELD,WY,42.815583333333336,-108.72825,5587.0
LNK,KLNK,LINCOLN,NE,40.85088888888889,-96.75911111111111,1218.6
LNL,KLNL,KINGS LAND O' LAKES,WI,46.15411669444445,-89.21196472222222,1705.0
LNN,KLNN,WILLOUGHBY LOST NATION MUNI,OH,41.68402777777778,-81.38974999999999,626.0
LNP,KLNP,LONESOME PINE,VA,36.98752777777778,-82.53,2684.0
LNR,KLNR,TRI-COUNTY RGNL,WI,43.21186111111111,-90.17983333333333,717.3
LNS,KLNS,LANCASTER,PA,40.12236111111111,-76.29436111111112,402.6
LNY,PHNY,LANAI,HI,20.78561111111111,-156.95141805555556,1308.0
LOL,KLOL,DERBY FIELD,NV,40.06646747222222,-118.56508611111111,3907.6
LOM,KLOM,WINGS FIELD,PA,40.13755555555556,-75.26513888888888,302.0
LOR,KLOR,LOWE AHP (FORT RUCKER),AL,31.355833333333333,-85.75116666666668,294.0
LOT,KLOT,LEWIS UNIVERSITY,IL,41.608111111111114,-88.09619444444444,679.0
LOU,KLOU,BOWMAN FIELD,KY,38.22798402777778,-85.66374905555556,546.0
LOZ,KLOZ,LONDON-CORBIN ARPT-MAGEE FIELD,KY,37.086888888888886,-84.07738888888888,1212.0
LPC,KLPC,LOMPOC,CA,34.665619444444445,-120.46750277777778,88.1
LPR,KLPR,LORAIN COUNTY RGNL,OH,41.344277777777776,-82.1776388888889,793.0
LQK,KLQK,PICKENS COUNTY,SC,34.80997222222222,-82.70288888888889,1013.0
LQR,KLQR,LARNED-PAWNEE COUNTY,KS,38.20858333333333,-99.08597222222222,2011.0
LRD,KLRD,LAREDO INTL,TX,27.544194444444447,-99.46158333333334,508.0
LRF,KLRF,LITTLE ROCK AFB,AR,34.91676944444444,-92.14654166666666,310.0
LRG,KLRG,LINCOLN RGNL,ME,45.362160833333334,-68.53474694444445,207.7
LRJ,KLRJ,LE MARS MUNI,IA,42.777944444444444,-96.19369444444445,1197.1
LRO,KLRO,MT PLEASANT RGNL-FAISON FIELD,SC,32.89783333333333,-79.7828611111111,12.0
LRU,KLRU,LAS CRUCES INTL,NM,32.28941666666667,-106.92197222222221,4456.9
LRY,KLRY,LAWRENCE SMITH MEMORIAL,MO,38.610194444444446,-94.34352777777778,915.0
LS00,,WHITEHEAD,LA,30.675462777777778,-91.11427277777777,105.0
