start=2014-09-18T09:01:00,end=2014-11-13T09:01:00,version=0.2.2,note=NOT FOR NAVIGATION
AIRPORT,RUNWAY,LENGTH,LATITUDE,LONGITUDE,ELEVATION,WIDTH,LANDING_LATITUDE,LANDING_LONGITUDE,LANDING_ELEVATION
KMPO,13,5001,41.14001388888889,-75.39054166666666,1884.9,75,41.139430555555556,-75.38889444444445,1884.1
KMPO,31,5001,41.13418055555555,-75.37410833333333,1878.2,75,,,
6PN4,H1,60,,,,60,,,
6PN4,,60,,,,60,,,
7PS5,H1,37,,,,37,,,
7PS5,,37,,,,37,,,
89PA,H1,26,,,,26,,,
89PA,,26,,,,26,,,
9D4,01,3786,40.34695738888889,-76.32896972222223,511.3,50,,,
9D4,19,3786,40.35729722222222,-76.33032222222222,523.3,50,40.356786111111106,-76.33025555555555,522.5
PN65,02,8000,,,,150,,,
PN65,20,8000,,,,150,,,
PS26,H1,60,,,,60,,,
PS26,,60,,,,60,,,
7PS6,H1,20,,,,20,,,
7PS6,,20,,,,20,,,
PA68,17,3000,,,,100,,,
PA68,35,3000,,,,100,,,
PS74,H1,60,,,,60,,,
PS74,,60,,,,60,,,
6PS5,H1,40,,,,40,,,
6PS5,,40,,,,40,,,
13PS,H1,80,,,,80,,,
13PS,,80,,,,80,,,
PN66,05,2000,,,,100,,,
PN66,23,2000,,,,100,,,
4PA1,09,1200,,,,100,,,
4PA1,27,1200,,,,100,,,
0PN4,07,500,,,,100,,,
0PN4,25,500,,,,100,,,
32PN,E,1800,,,,100,,,
32PN,W,1800,,,,100,,,
0PN7,13,2800,,,,100,,,
0PN7,31,2800,,,,100,,,
KUCP,05,3995,41.022455138888894,-80.41812866666666,1021.9,75,,,
KUCP,23,3995,41.030881611111106,-80.40886480555557,1006.7,75,,,
KUCP,13,2745,41.02534547222222,-80.4176995,1016.2,100,,,
KUCP,31,2745,41.021720027777775,-80.40898294444445,1070.2,100,41.021862722222224,-80.40932600000001,1070.0
41PN,H1,180,,,,110,,,
41PN,,180,,,,110,,,
PN68,18,1200,,,,100,,,
PN68,36,1200,,,,100,,,
1PA5,12,1400,40.830530555555555,-80.41618055555556,920.0,130,,,
1PA5,30,1400,40.82995555555556,-80.41117777777778,922.0,130,,,
41PA,08,1200,,,,100,,,
41PA,26,1200,,,,100,,,
41PA,16,1276,,,,100,,,
41PA,34,1276,,,,100,,,
72PN,H1,65,,,,65,,,
72PN,,65,,,,65,,,
69PA,08,1165,,,,95,,,
69PA,26,1165,,,,95,,,
6PS8,02,1475,,,,100,,,
6PS8,20,1475,,,,100,,,
51PA,06,2300,,,,100,,,
51PA,24,2300,,,,100,,,
71PN,18,2000,,,,100,,,
71PN,36,2000,,,,100,,,
PN09,H1,80,,,,80,,,
PN09,,80,,,,80,,,
PN15,07,1850,,,,100,,,
PN15,25,1850,,,,100,,,
92PN,18,2650,,,,100,,,
92PN,36,2650,,,,100,,,
34PN,05,1230,,,,100,,,
34PN,23,1230,,,,100,,,
7G4,11,3415,,,,89,,,
7G4,29,3415,,,,89,,,
31PA,H1,150,,,,150,,,
31PA,,150,,,,150,,,
78PA,H1,45,,,,45,,,
78PA,,45,,,,45,,,
PS02,E,2250,,,,100,,,
PS02,W,2250,,,,100,,,
0PA1,H1,80,,,,80,,,
0PA1,,80,,,,80,,,
7PN3,H1,80,,,,80,,,
7PN3,,80,,,,80,,,
PN40,08,2085,,,,200,,,
PN40,26,2085,,,,200,,,
PN44,H1,80,,,,80,,,
PN44,,80,,,,80,,,
26PN,H1,40,,,,40,,,
26PN,,40,,,,40,,,
6PA1,03,500,,,,100,,,
6PA1,21,500,,,,100,,,
8PA0,08,2000,,,,100,,,
8PA0,26,2000,,,,100,,,
16PN,H1,100,,,,100,,,
16PN,,100,,,,100,,,
PS10,H1,45,,,,45,,,
PS10,,45,,,,45,,,
40PA,H1,70,,,,70,,,
40PA,,70,,,,70,,,
8PA1,09,1800,,,,125,,,
8PA1,27,1800,,,,125,,,
PN73,08,2000,,,,100,,,
PN73,26,2000,,,,100,,,
7PA4,03,1700,,,,100,,,
7PA4,21,1700,,,,100,,,
1PS4,09,2800,,,,195,,,
1PS4,27,2800,,,,195,,,
1PS0,10,2064,,,,150,,,
1PS0,28,2064,,,,150,,,
8PA8,E,1800,,,,80,,,
8PA8,W,1800,,,,80,,,
58N,13,1955,40.288,-76.5801,466.0,40,,,
58N,31,1955,40.28553333333333,-76.57386666666666,470.0,40,40.285911388888884,-76.57482194444444,471.0
5PS2,H1,53,,,,53,,,
5PS2,,53,,,,53,,,
9PA0,H1,600,,,,100,,,
9PA0,,600,,,,100,,,
9PA0,NE,2000,,,,100,,,
9PA0,SW,2000,,,,100,,,
9PN9,H1,30,,,,30,,,
9PN9,,30,,,,30,,,
9PA2,E,1800,,,,75,,,
9PA2,W,1800,,,,75,,,
61PN,05,2800,,,,55,,,
61PN,23,2800,,,,55,,,
0PA9,H1,200,,,,200,,,
0PA9,,200,,,,200,,,
PS03,05,2750,,,,35,,,
PS03,23,2750,,,,35,,,
KCKZ,08,4211,40.387182638888895,-75.29756511111111,519.8,100,40.38743497222222,-75.29667069444444,523.6
KCKZ,26,4211,40.391187333333335,-75.28338786111111,567.6,100,40.39085433333334,-75.28456841666667,565.1
PS54,14,1800,,,,100,,,
PS54,32,1800,,,,100,,,
9PN1,16,1500,,,,100,,,
9PN1,34,1500,,,,100,,,
KLOM,06,3700,40.134515500000006,-75.27042286111111,301.5,75,40.13480722222223,-75.26991652777778,300.8
KLOM,24,3700,40.1406135,-75.25984105555555,278.7,75,,,
1PS7,H1,70,,,,35,,,
1PS7,,70,,,,35,,,
1PS6,H1,65,,,,65,,,
1PS6,,65,,,,65,,,
2PS9,H1,100,,,,45,,,
2PS9,,100,,,,45,,,
36PA,H1,45,,,,45,,,
36PA,,45,,,,45,,,
PA03,H1,65,,,,65,,,
PA03,,65,,,,65,,,
1PA2,H1,40,,,,38,,,
1PA2,,40,,,,38,,,
1PA1,H1,60,,,,60,,,
1PA1,,60,,,,60,,,
9PA4,H1,60,,,,60,,,
9PA4,,60,,,,60,,,
9PA6,H1,100,,,,100,,,
9PA6,,100,,,,100,,,
9PA8,H1,40,,,,40,,,
9PA8,,40,,,,40,,,
56PN,H1,90,,,,90,,,
56PN,,90,,,,90,,,
9PA9,H1,65,,,,65,,,
9PA9,,65,,,,65,,,
PS55,H1,50,,,,50,,,
PS55,,50,,,,50,,,
9PN2,H1,52,,,,50,,,
9PN2,,52,,,,50,,,
12PN,H1,60,,,,60,,,
12PN,,60,,,,60,,,
10PN,H1,200,,,,75,,,
10PN,,200,,,,75,,,
PS16,H1,80,,,,80,,,
PS16,,80,,,,80,,,
PS28,H1,32,,,,32,,,
PS28,,32,,,,32,,,
P72,H1,68,,,,68,,,
P72,,68,,,,68,,,
PS75,H1,64,,,,64,,,
PS75,,64,,,,64,,,
PA62,H1,46,,,,46,,,
PA62,,46,,,,46,,,
KPHL,08,5000,39.878337916666666,-75.23001202777779,9.4,150,,,
KPHL,26,5000,39.881773083333336,-75.21276219444445,36.1,150,,,
KPHL,09L,9500,39.86868216666667,-75.25566408333333,13.2,150,,,
KPHL,27R,9500,39.87521980555556,-75.22289936111112,10.6,150,,,
KPHL,09R,10506,39.86081044444444,-75.27519430555556,20.3,200,,,
KPHL,27L,10506,39.86804225,-75.23896375,9.1,200,,,
KPHL,17,6501,39.88765952777778,-75.23609141666667,8.3,150,,,
KPHL,35,6501,39.870992694444446,-75.22781400000001,13.2,150,,,
04PA,H1,100,,,,100,,,
04PA,,100,,,,100,,,
05PA,H1,70,,,,70,,,
05PA,,70,,,,70,,,
KPNE,06,7000,40.077505555555554,-75.02025833333333,110.8,150,,,
KPNE,24,7000,40.09026111111111,-75.00155000000001,113.6,150,,,
KPNE,15,5000,40.084525,-75.01577777777777,119.8,150,,,
KPNE,33,5000,40.073905555555555,-75.00446111111111,107.9,150,,,
1N3,11,3350,40.97208055555555,-78.24902222222222,1776.0,125,40.97190466666667,-78.24631624999999,
1N3,29,3350,40.971294444444446,-78.2369361111111,1760.0,125,40.97134141666667,-78.23765769444445,
20PA,H1,360,,,,120,,,
20PA,,360,,,,120,,,
8PN4,H1,50,,,,50,,,
8PN4,,50,,,,50,,,
KPSB,06,5006,40.87784444444444,-78.09429555555555,1866.9,100,,,
KPSB,24,5006,40.88673083333333,-78.08049166666667,1916.8,100,,,
KPSB,16,5711,40.89339,-78.09149027777778,1947.8,100,,,
KPSB,34,5711,40.879063333333335,-78.08311222222223,1921.5,100,,,
55PN,H1,45,,,,45,,,
55PN,,45,,,,45,,,
PS20,16,2000,,,,100,,,
PS20,34,2000,,,,100,,,
4PA8,10,1500,,,,100,,,
4PA8,28,1500,,,,100,,,
PA16,H1,48,,,,48,,,
PA16,,48,,,,48,,,
PN78,H1,50,,,,50,,,
PN78,,50,,,,50,,,
PN79,H1,35,,,,35,,,
PN79,,35,,,,35,,,
PN80,H1,60,,,,60,,,
PN80,,60,,,,60,,,
83PN,H1,56,,,,48,,,
83PN,,56,,,,48,,,
5PS3,H1,65,,,,65,,,
5PS3,,65,,,,65,,,
PA63,H1,65,,,,65,,,
PA63,,65,,,,65,,,
46PA,H1,65,,,,65,,,
46PA,,65,,,,65,,,
6PN6,H1,33,,,,33,,,
6PN6,,33,,,,33,,,
42PN,H1,65,,,,65,,,
42PN,,65,,,,65,,,
PS04,H1,100,,,,100,,,
PS04,,100,,,,100,,,
PN26,H1,65,,,,65,,,
PN26,,65,,,,65,,,
PS78,H1,96,,,,48,,,
PS78,,96,,,,48,,,
PN23,H1,65,,,,65,,,
PN23,,65,,,,65,,,
30PN,H1,45,,,,45,,,
30PN,,45,,,,45,,,
9G1,17,3550,40.60823719444445,-79.82784647222222,1062.6,100,,,
9G1,35,3550,40.59885533333333,-79.8243913888889,1054.9,100,,,
KAGC,10,6501,40.35428422222222,-79.94109961111111,1249.4,150,,,
KAGC,28,6501,40.35431091666667,-79.91777616666667,1250.0,150,,,
KAGC,13,3825,40.357294027777776,-79.93432977777778,1245.2,100,,,
KAGC,31,3825,40.35205741666667,-79.92243363888889,1248.6,100,,,
KAGC,H1,47,,,,45,,,
KAGC,,47,,,,45,,,
KPIT,10C,10775,40.489916361111106,-80.2479298611111,1140.2,150,40.48987280555556,-80.24626008333333,1141.0
KPIT,28C,10775,40.48890052777778,-80.2092153888889,1136.6,150,40.48895761111111,-80.21137691666667,1133.4
KPIT,10L,10502,40.502333666666665,-80.27118575,1202.9,150,,,
KPIT,28R,10502,40.50135186111112,-80.23344577777779,1174.1,150,,,
KPIT,10R,11500,40.48672913888889,-80.25190466666668,1134.8,200,,,
KPIT,28L,11500,40.485645500000004,-80.21059025,1121.9,200,,,
KPIT,14,8101,40.49601511111111,-80.22486630555557,1147.6,150,,,
KPIT,32,8101,40.47991388888889,-80.20478286111111,1113.4,150,40.48057797222222,-80.205611,1114.5
KPIT,H1,60,,,,60,,,
KPIT,,60,,,,60,,,
P15,09,2665,41.83176944444444,-79.36605,1230.0,100,41.83193411111111,-79.36531158333334,1230.0
P15,27,2665,41.833816666666664,-79.35664722222222,1225.0,100,,,
PN61,H1,100,,,,100,,,
PN61,,100,,,,100,,,
PN83,12,1300,,,,100,,,
PN83,30,1300,,,,100,,,
6PN7,H1,60,,,,60,,,
6PN7,,60,,,,60,,,
08PA,H1,80,,,,80,,,
08PA,,80,,,,80,,,
PA05,08,1200,,,,60,,,
PA05,26,1200,,,,60,,,
2PA5,18,2750,,,,45,,,
2PA5,36,2750,,,,45,,,
PN84,18,1400,,,,100,,,
PN84,36,1400,,,,100,,,
98PA,NW,1200,,,,100,,,
98PA,SE,1200,,,,100,,,
09PA,06,2300,,,,100,,,
09PA,24,2300,,,,100,,,
PN70,H1,60,,,,60,,,
PN70,,60,,,,60,,,
N47,08,2704,40.25896833333333,-75.67530972222222,254.0,75,,,
N47,26,2704,40.261855000000004,-75.66638361111112,244.0,75,,,
60PA,H1,65,,,,65,,,
60PA,,65,,,,65,,,
14PA,N,1300,,,,100,,,
14PA,S,1300,,,,100,,,
KPTW,10,3371,40.23908841666667,-75.56272680555556,307.0,75,,,
KPTW,28,3371,40.240038000000006,-75.55071555555556,302.6,75,40.23998477777777,-75.55139291666666,304.5
91PN,H1,65,,,,65,,,
91PN,,65,,,,65,,,
PS95,H1,25,,,,25,,,
PS95,,25,,,,25,,,
KZER,04,2270,40.70561297222223,-76.37053291666668,1707.1,140,,,
KZER,22,2270,40.71095277777778,-76.36631666666666,1714.4,140,40.71048333333333,-76.36668888888889,1714.4
KZER,11,4599,40.70643097222222,-76.38369138888889,1729.4,75,,,
KZER,29,4599,40.704700277777775,-76.36726119444445,1706.5,75,,,
PN85,13,1400,,,,100,,,
PN85,31,1400,,,,100,,,
N35,01,2026,40.96367472222222,-78.92586611111112,,100,,,
N35,19,2026,40.969230277777775,-78.92614416666667,,100,,,
N35,06,3003,40.96454527777778,-78.93723277777778,1410.0,50,,,
N35,24,3003,40.969055,-78.92813027777777,1437.0,50,,,
1PS8,H1,60,,,,60,,,
1PS8,,60,,,,60,,,
PA25,05,1200,,,,100,,,
PA25,23,1200,,,,100,,,
KUKT,11,3210,40.435825416666674,-75.38764911111112,525.1,75,,,
KUKT,29,3210,40.43446891666667,-75.37625519444445,505.1,75,40.43454913888889,-75.37692941666667,504.7
PS80,H1,50,,,,50,,,
PS80,,50,,,,50,,,
14PS,10,1140,,,,100,,,
14PS,28,1140,,,,100,,,
2PN9,H1,60,,,,60,,,
2PN9,,60,,,,60,,,
KRDG,13,6350,40.383572388888894,-75.97810186111111,343.4,150,,,
KRDG,31,6350,40.37452511111111,-75.9586231388889,329.6,150,,,
KRDG,18,5151,40.38482286111111,-75.96266802777777,290.5,150,,,
KRDG,36,5151,40.370816472222224,-75.96014925,342.2,150,,,
15PN,H1,66,,,,66,,,
15PN,,66,,,,66,,,
96PN,H1,60,,,,60,,,
96PN,,60,,,,60,,,
PN20,H1,80,,,,80,,,
PN20,,80,,,,80,,,
1PN2,H1,60,,,,60,,,
1PN2,,60,,,,60,,,
22PN,H1,80,,,,80,,,
22PN,,80,,,,80,,,
KRVL,06,5001,40.6728545,-77.63362052777778,815.5,75,,,
KRVL,24,5001,40.68190452777778,-77.62006319444444,809.8,75,,,
PN14,09,1800,,,,100,,,
PN14,27,1800,,,,100,,,
23PA,N,1800,,,,100,,,
23PA,S,1800,,,,100,,,
PN71,10,1400,,,,100,,,
PN71,28,1400,,,,100,,,
PN89,H1,70,,,,70,,,
PN89,,70,,,,70,,,
PS13,H1,100,,,,100,,,
PS13,,100,,,,100,,,
PS13,H2,100,,,,100,,,
PS13,,100,,,,100,,,
3PA7,H1,80,,,,80,,,
3PA7,,80,,,,80,,,
PN90,14,2500,,,,100,,,
PN90,32,2500,,,,100,,,
6PA4,17,2000,,,,100,,,
6PA4,35,2000,,,,100,,,
5PA6,04,1650,,,,100,,,
5PA6,22,1650,,,,100,,,
PN91,10,1800,,,,100,,,
PN91,28,1800,,,,100,,,
67PN,10,2100,,,,75,,,
67PN,28,2100,,,,75,,,
5PA2,08,1835,,,,100,,,
5PA2,26,1835,,,,100,,,
KOYM,10,4300,41.4124825,-78.51048111111112,1902.4,75,,,
KOYM,28,4300,41.412485277777776,-78.49480638888889,1934.3,75,,,
7PS9,H1,65,,,,65,,,
7PS9,,65,,,,65,,,
PN63,H1,62,,,,62,,,
PN63,,62,,,,62,,,
PN00,02,2550,,,,250,,,
PN00,20,2550,,,,250,,,
65PA,07,1710,,,,100,,,
65PA,25,1710,,,,100,,,
PS81,H1,50,,,,50,,,
PS81,,50,,,,50,,,
PN95,E,1300,,,,200,,,
PN95,W,1300,,,,200,,,
30PA,NE,1700,,,,100,,,
30PA,SW,1700,,,,100,,,
0PA8,H1,80,,,,80,,,
0PA8,,80,,,,80,,,
8PS7,H1,64,,,,64,,,
8PS7,,64,,,,64,,,
KSEG,17,4760,40.827326972222224,-76.86726369444445,463.5,75,40.826334055555556,-76.86675686111111,456.2
KSEG,35,4760,40.81514686111111,-76.8610471111111,441.9,75,40.815785472222224,-76.86137294444444,442.8
97PN,18,1600,,,,100,,,
97PN,36,1600,,,,100,,,
PN76,H1,60,,,,60,,,
PN76,,60,,,,60,,,
2PS5,H1,65,,,,65,,,
2PS5,,65,,,,65,,,
3PS5,H1,65,,,,65,,,
3PS5,,65,,,,65,,,
N79,08,3297,40.835556527777776,-76.55813572222223,852.5,75,,,
N79,26,3297,40.83828838888889,-76.54677686111111,880.5,75,,,
PA22,18,2110,,,,65,,,
PA22,36,2110,,,,65,,,
PA94,H1,65,,,,65,,,
PA94,,65,,,,65,,,
2PA6,18,1050,,,,100,,,
2PA6,36,1050,,,,100,,,
0PN0,04,2000,,,,200,,,
0PN0,22,2000,,,,200,,,
0PA2,11,1200,,,,100,,,
0PA2,29,1200,,,,100,,,
8PA6,01U,500,,,,100,,,
8PA6,19U,500,,,,100,,,
N42,07,2300,,,,170,,,
N42,25,2300,,,,170,,,
6PA5,04,2400,,,,30,,,
6PA5,22,2400,,,,30,,,
PN50,09,2150,,,,100,,,
PN50,27,2150,,,,100,,,
2PN2,H1,60,,,,60,,,
2PN2,,60,,,,60,,,
PN13,09,2000,,,,100,,,
PN13,27,2000,,,,100,,,
PN13,12,1550,,,,100,,,
PN13,30,1550,,,,100,,,
69N,01,2455,40.76022541666667,-75.60489694444445,,50,,,
69N,19,2455,40.766962666666664,-75.60480352777778,,50,,,
5PS6,H1,40,,,,40,,,
5PS6,,40,,,,40,,,
PS98,E,1800,,,,100,,,
PS98,W,1800,,,,100,,,
S37,10,2400,,,,50,,,
S37,28,2400,,,,50,,,
38PA,05,1400,,,,100,,,
38PA,23,1400,,,,100,,,
PS29,H1,100,,,,100,,,
PS29,,100,,,,100,,,
57PN,10,1400,,,,100,,,
57PN,28,1400,,,,100,,,
2G9,07,5002,40.03505083333333,-79.02241694444444,2275.0,75,,,
2G9,25,5002,40.04269083333333,-79.00757333333334,2201.6,75,,,
2G9,14,2695,,,,204,,,
2G9,32,2695,,,,204,,,
6PA2,H1,45,,,,45,,,
6PA2,,45,,,,45,,,
86PS,H1,65,,,,65,,,
86PS,,65,,,,65,,,
39PA,NE,1600,,,,200,,,
39PA,SW,1600,,,,200,,,
7PS8,H1,65,,,,65,,,
7PS8,,65,,,,65,,,
0PN5,E,2400,,,,100,,,
0PN5,W,2400,,,,100,,,
PS82,02,1480,,,,100,,,
PS82,20,1480,,,,100,,,
43PA,09,3200,,,,100,,,
43PA,27,3200,,,,100,,,
48PN,H1,60,,,,60,,,
48PN,,60,,,,60,,,
44PA,08,2100,,,,100,,,
44PA,26,2100,,,,100,,,
4PA6,03,3100,,,,100,,,
4PA6,21,3100,,,,100,,,
PS57,H1,40,,,,40,,,
PS57,,40,,,,40,,,
KUNV,06,6701,40.84444605555556,-77.85722505555556,1231.2,150,,,
KUNV,24,6701,40.85557861111111,-77.83794580555555,1191.7,150,,,
47PA,NE,2300,,,,55,,,
47PA,SW,2300,,,,55,,,
7PS0,H1,45,,,,45,,,
7PS0,,45,,,,45,,,
70N,05,2478,41.34474166666667,-75.41878055555556,1728.9,42,41.34558583333333,-75.41784944444444,1715.0
70N,23,2478,41.34997222222222,-75.41301388888888,1668.6,42,,,
84PN,07,500,,,,30,,,
84PN,25,500,,,,30,,,
0P2,06U,1000,,,,100,,,
0P2,24U,1000,,,,100,,,
0P2,15,1000,,,,100,,,
0P2,33,1000,,,,100,,,
49PA,NW,1800,,,,100,,,
49PA,SE,1800,,,,100,,,
2PN4,02,1000,,,,150,,,
2PN4,20,1000,,,,150,,,
2PN4,13,540,,,,100,,,
2PN4,31,540,,,,100,,,
5PA9,13,1550,,,,100,,,
5PA9,31,1550,,,,100,,,
PN72,06,1850,,,,120,,,
PN72,24,1850,,,,120,,,
PN72,18,3335,,,,120,,,
PN72,36,3335,,,,120,,,
50PA,E,2700,,,,100,,,
50PA,W,2700,,,,100,,,
70PN,08,2000,,,,120,,,
70PN,26,2000,,,,120,,,
71N,05,3250,,,,250,,,
71N,23,3250,,,,250,,,
2PS8,H1,48,,,,30,,,
2PS8,,48,,,,30,,,
H11,07,5000,,,,250,,,
H11,25,5000,,,,250,,,
7PS3,H1,50,,,,50,,,
7PS3,,50,,,,50,,,
PS83,H1,65,,,,65,,,
PS83,,65,,,,65,,,
PN12,08,1450,,,,100,,,
PN12,26,1450,,,,100,,,
52PA,E,2600,,,,100,,,
52PA,W,2600,,,,100,,,
PS99,09,2000,,,,100,,,
PS99,27,2000,,,,100,,,
8PS3,H1,100,,,,100,,,
8PS3,,100,,,,100,,,
81PA,H1,150,,,,150,,,
81PA,,150,,,,150,,,
0PN6,NE,1730,,,,100,,,
0PN6,SW,1730,,,,100,,,
PS61,06,1640,,,,100,,,
PS61,24,1640,,,,100,,,
13PA,10,2225,41.68249722222222,-79.45702499999999,1691.6,50,,,
13PA,28,2225,41.68228611111111,-79.44888055555555,1702.7,50,41.68233888888889,-79.45091111111113,1699.9
17PS,01,2170,,,,100,,,
17PS,19,2170,,,,100,,,
56PA,06,2200,,,,100,,,
56PA,24,2200,,,,100,,,
56PA,15,1800,,,,100,,,
56PA,33,1800,,,,100,,,
57PA,01,2100,,,,100,,,
57PA,19,2100,,,,100,,,
99PA,03,1602,,,,100,,,
99PA,21,1602,,,,100,,,
86PA,H1,20,,,,20,,,
86PA,,20,,,,20,,,
86PA,H2,20,,,,20,,,
86PA,,20,,,,20,,,
6G1,18,4902,41.615534222222216,-79.74177863888889,1599.9,75,,,
6G1,36,4902,41.60210161111112,-79.74086880555556,1533.2,75,,,
0PN8,NE,2000,,,,100,,,
0PN8,SW,2000,,,,100,,,
0PN9,NW,1800,,,,75,,,
0PN9,SE,1800,,,,75,,,
17PN,H1,150,,,,150,,,
17PN,,150,,,,150,,,
N57,06,3695,39.82697333333333,-75.77446194444445,435.0,50,,,
N57,24,3695,39.83405277777778,-75.76504249999999,432.0,50,,,
N27,05,4300,41.73517980555556,-76.45165602777777,730.1,75,,,
N27,23,4300,41.74484263888889,-76.44261183333333,715.5,75,,,
5PN2,H1,50,,,,50,,,
5PN2,,50,,,,50,,,
74N,05,2325,40.55664722222222,-76.56254444444444,785.6,60,,,
74N,23,2325,40.561344444444444,-76.55688055555557,790.6,60,40.56097777777777,-76.55732222222221,787.9
48PA,H1,100,,,,100,,,
48PA,,100,,,,100,,,
1PN1,N,1500,,,,150,,,
1PN1,S,1500,,,,150,,,
55PA,08,1800,,,,100,,,
55PA,26,1800,,,,100,,,
73PN,06,1500,,,,100,,,
73PN,24,1500,,,,100,,,
PN74,H1,50,,,,50,,,
PN74,,50,,,,50,,,
0PA3,17,1277,,,,100,,,
0PA3,35,1277,,,,100,,,
1PS9,18,1761,,,,100,,,
1PS9,36,1761,,,,100,,,
76N,01,2007,41.525425,-75.94549722222222,,50,,,
76N,19,2007,41.530902777777776,-75.94626388888888,,50,41.52970733333333,-75.94609655555556,
4PN8,N,1600,,,,120,,,
4PN8,S,1600,,,,120,,,
8PS9,H1,80,,,,80,,,
8PS9,,80,,,,80,,,
45PN,11,1800,,,,60,,,
45PN,29,1800,,,,60,,,
7PA5,09,500,,,,100,,,
7PA5,27,500,,,,100,,,
0PS0,01,2200,,,,100,,,
0PS0,19,2200,,,,100,,,
5PN3,H1,65,,,,65,,,
5PN3,,65,,,,65,,,
PN10,18,2000,,,,200,,,
PN10,36,2000,,,,200,,,
7PS1,H1,40,,,,40,,,
7PS1,,40,,,,40,,,
PA52,10,1700,,,,100,,,
PA52,28,1700,,,,100,,,
3PN7,02,2200,,,,80,,,
3PN7,20,2200,,,,80,,,
22PA,H1,65,,,,65,,,
22PA,,65,,,,65,,,
79N,07,3322,,,,150,,,
79N,25,3322,,,,150,,,
5PA7,H1,100,,,,100,,,
5PA7,,100,,,,100,,,
18PN,05,1640,,,,50,,,
18PN,23,1640,,,,50,,,
85PN,12,1470,,,,100,,,
85PN,30,1470,,,,100,,,
4PS9,H1,50,,,,50,,,
4PS9,,50,,,,50,,,
8PN3,01,1900,,,,150,,,
8PN3,19,1900,,,,150,,,
PS43,09,2250,,,,80,,,
PS43,27,2250,,,,80,,,
9PA3,18,1295,,,,100,,,
9PA3,36,1295,,,,100,,,
31PN,H1,61,,,,61,,,
31PN,,61,,,,61,,,
7PA1,06,1900,,,,100,,,
7PA1,24,1900,,,,100,,,
PA97,H1,40,,,,40,,,
PA97,,40,,,,40,,,
4PS3,09U,1400,,,,400,,,
4PS3,27U,1400,,,,400,,,
KAFJ,09,5004,40.135884805555555,-80.29910577777778,1177.7,100,,,
KAFJ,27,5004,40.137075583333335,-80.28127802777779,1166.9,100,,,
5PS0,H1,60,,,,60,,,
5PS0,,60,,,,60,,,
25PA,H1,40,,,,40,,,
25PA,,40,,,,40,,,
6PA7,H1,65,,,,65,,,
6PA7,,65,,,,65,,,
KWAY,09,3500,39.900219444444446,-80.13681944444444,1064.9,75,,,
KWAY,27,3500,39.902077777777784,-80.12458333333333,1062.1,75,,,
PS12,08,2360,,,,100,,,
PS12,26,2360,,,,100,,,
8PA3,08,3500,,,,100,,,
8PA3,26,3500,,,,100,,,
0PS2,H1,70,,,,70,,,
0PS2,,70,,,,70,,,
N38,10,3597,41.727696666666674,-77.40309502777778,1889.4,60,,,
N38,28,3597,41.72806258333333,-77.38992877777777,1881.2,60,,,
25PN,H1,80,,,,80,,,
25PN,,80,,,,80,,,
62PA,06,2600,,,,70,,,
62PA,24,2600,,,,70,,,
2N5,05,2550,40.04677222222222,-76.9799888888889,592.0,100,40.04742269444444,-76.9793143888889,
2N5,23,2550,40.05224722222222,-76.97431111111112,610.0,100,40.051227555555556,-76.97536863888888,
KOQN,09,3347,39.98905,-75.58771527777779,459.5,50,39.989130555555555,-75.58728333333333,459.0
KOQN,27,3347,39.99118555555556,-75.57609861111112,462.5,50,39.99102777777778,-75.5769638888889,461.0
PS30,H1,65,,,,65,,,
PS30,,65,,,,65,,,
3PS0,H1,50,,,,50,,,
3PS0,,50,,,,50,,,
2PN1,NE,1600,,,,100,,,
2PN1,SW,1600,,,,100,,,
15PS,H1,65,,,,47,,,
15PS,,65,,,,47,,,
PA21,18,2300,,,,220,,,
PA21,36,2300,,,,220,,,
2PS0,H1,60,,,,60,,,
2PS0,,60,,,,60,,,
9PS5,H1,42,,,,42,,,
9PS5,,42,,,,42,,,
5PS9,09,1476,,,,100,,,
5PS9,27,1476,,,,100,,,
9PS0,H1,60,,,,60,,,
9PS0,,60,,,,60,,,
PN82,H1,65,,,,65,,,
PN82,,65,,,,65,,,
PN07,H1,70,,,,70,,,
PN07,,70,,,,70,,,
PN94,H1,80,,,,80,,,
PN94,,80,,,,80,,,
KAVP,04,7501,41.32869811111111,-75.73153008333333,961.6,150,,,
KAVP,22,7501,41.34602030555556,-75.71677533333333,911.3,150,,,
KAVP,10,4300,41.34060091666666,-75.72990555555555,921.9,150,,,
KAVP,28,4300,41.34024613888889,-75.71425391666668,934.5,150,,,
PN45,H1,80,,,,80,,,
PN45,,80,,,,80,,,
PN75,H1,80,,,,80,,,
PN75,,80,,,,80,,,
9PN5,H1,140,,,,90,,,
9PN5,,140,,,,90,,,
PA76,E,1300,,,,100,,,
PA76,W,1300,,,,100,,,
PA76,NE,1800,,,,100,,,
PA76,SW,1800,,,,100,,,
KWBW,07,3375,41.29442566666666,-75.85615,542.9,75,,,
KWBW,25,3375,41.299922305555555,-75.84626411111113,542.1,75,,,
KWBW,09,2191,41.29684452777778,-75.85771913888888,541.4,100,41.297252611111105,-75.85534708333333,541.1
KWBW,27,2191,41.29818158333334,-75.84994586111111,542.5,100,,,
6G6,04,2750,,,,100,,,
6G6,22,2750,,,,100,,,
